identifier,player_name,team,player_position,player_minutes_played,player_total_point_obtained,round,player_costs,second_name,first_name,photo,holding_period
Mee-5264,Mee,Brentford,Defender,90,1,24,5.0,Mee,Ben,51927.jpg,4
Dier-43018,Dier,Spurs,Defender,90,7,24,5.1,Dier,Eric,93264.jpg,3
Davies-43218,Davies,Spurs,Defender,90,11,24,4.8,Davies,Ben,115556.jpg,4
Romero-44318,Romero,Spurs,Defender,90,6,24,4.9,Romero,Cristian,221632.jpg,4
Emerson Royal-44518,Emerson Royal,Spurs,Defender,90,15,24,4.9,Leite de Souza Junior,Emerson,241157.jpg,3
Van Dijk-28012,Van Dijk,Liverpool,Defender,90,6,24,6.5,van Dijk,Virgil,97032.jpg,4
Robertson-28412,Robertson,Liverpool,Defender,90,8,24,6.8,Robertson,Andrew,122798.jpg,3
Alexander-Arnold-28512,Alexander-Arnold,Liverpool,Defender,90,12,24,7.3,Alexander-Arnold,Trent,169187.jpg,2
Gomez-28612,Gomez,Liverpool,Defender,90,6,24,4.3,Gomez,Joseph,171287.jpg,2
Ayling-22211,Ayling,Leeds,Defender,90,2,24,4.5,Ayling,Luke,66588.jpg,2
Koch-23011,Koch,Leeds,Defender,90,2,24,4.5,Koch,Robin,193645.jpg,4
Firpo-23911,Firpo,Leeds,Defender,90,2,24,4.5,Firpo Adames,Junior,443967.jpg,3
Perraud-41717,Perraud,Southampton,Defender,90,5,24,4.1,Perraud,Romain,244560.jpg,1
Bella-Kotchap-42317,Bella-Kotchap,Southampton,Defender,90,5,24,4.5,Bella-Kotchap,Armel,477386.jpg,1
Worrall-38816,Worrall,Nott'm Forest,Defender,90,1,24,4.2,Worrall,Joe,208912.jpg,2
Felipe-73016,Felipe,Nott'm Forest,Defender,90,2,24,4.5,de Almeida Monteiro,Felipe Augusto,116404.jpg,1
Badiashile-6896,Badiashile,Chelsea,Defender,90,2,24,5.0,Badiashile,Benoît,242880.jpg,3
Semedo-48220,Semedo,Wolves,Defender,90,2,24,5.0,Cabral Semedo,Nélson,200402.jpg,1
Kilman-48420,Kilman,Wolves,Defender,90,2,24,4.4,Kilman,Max,214048.jpg,1
Dawson-45920,Dawson,Wolves,Defender,90,2,24,4.8,Dawson,Craig,60232.jpg,2
Coady-4758,Coady,Everton,Defender,90,6,24,4.9,Coady,Conor,94147.jpg,1
Coufal-46319,Coufal,West Ham,Defender,90,1,24,4.1,Coufal,Vladimir,164555.jpg,4
Aguerd-47219,Aguerd,West Ham,Defender,90,1,24,4.8,Aguerd,Nayef,210494.jpg,4
Kehrer-58819,Kehrer,West Ham,Defender,90,1,24,4.4,Kehrer,Thilo,201057.jpg,1
Dunk-1065,Dunk,Brighton,Defender,90,2,24,4.7,Dunk,Lewis,83299.jpg,1
Veltman-1095,Veltman,Brighton,Defender,90,2,24,4.6,Veltman,Joël,111478.jpg,1
Burn-35815,Burn,Newcastle,Defender,90,1,24,4.6,Burn,Dan,78916.jpg,1
Schär-36615,Schär,Newcastle,Defender,90,1,24,5.2,Schär,Fabian,119471.jpg,3
Botman-37715,Botman,Newcastle,Defender,90,1,24,4.5,Botman,Sven,220237.jpg,2
Coleman-1788,Coleman,Everton,Defender,90,15,24,4.4,Coleman,Seamus,59949.jpg,4
Mykolenko-1948,Mykolenko,Everton,Defender,90,6,24,4.3,Mykolenko,Vitalii,224967.jpg,3
Tarkowski-1998,Tarkowski,Everton,Defender,90,8,24,4.3,Tarkowski,James,17761.jpg,2
Walker-29913,Walker,Man City,Defender,90,2,24,4.8,Walker,Kyle,58621.jpg,4
Laporte-30913,Laporte,Man City,Defender,90,2,24,5.7,Laporte,Aymeric,146941.jpg,1
Dias-31213,Dias,Man City,Defender,90,2,24,5.9,Gato Alves Dias,Rúben,171314.jpg,2
Ødegaard-71,Ødegaard,Arsenal,Midfielder,90,8,24,7.0,Ødegaard,Martin,184029.jpg,4
Saka-131,Saka,Arsenal,Midfielder,90,6,24,8.4,Saka,Bukayo,223340.jpg,1
Maitland-Niles-2117,Maitland-Niles,Southampton,Midfielder,90,3,24,4.8,Maitland-Niles,Ainsley,154043.jpg,1
Jorginho-1301,Jorginho,Arsenal,Midfielder,90,5,24,5.8,Frello Filho,Jorge Luiz,85955.jpg,4
J.Ayew-1597,J.Ayew,Crystal Palace,Midfielder,90,1,24,5.3,Ayew,Jordan,80146.jpg,2
Schlupp-1617,Schlupp,Crystal Palace,Midfielder,90,2,24,4.7,Schlupp,Jeffrey,86417.jpg,1
C.Doucouré-5147,C.Doucouré,Crystal Palace,Midfielder,90,2,24,5.0,Doucouré,Cheick,438464.jpg,3
Maddison-26110,Maddison,Leicester,Midfielder,90,2,24,8.1,Maddison,James,172780.jpg,1
Barnes-26410,Barnes,Leicester,Midfielder,90,2,24,6.7,Barnes,Harvey,201666.jpg,4
Billing-703,Billing,Bournemouth,Midfielder,90,2,24,5.1,Billing,Philip,168991.jpg,3
De Cordova-Reid-2059,De Cordova-Reid,Fulham,Midfielder,90,3,24,5.5,De Cordova-Reid,Bobby,96994.jpg,2
Reed-2119,Reed,Fulham,Midfielder,90,3,24,4.4,Reed,Harrison,153366.jpg,2
Palhinha-2209,Palhinha,Fulham,Midfielder,90,2,24,4.9,Palhinha Gonçalves,João,154296.jpg,2
Willian-6149,Willian,Fulham,Midfielder,90,2,24,5.5,Borges da Silva,Willian,47431.jpg,1
McGinn-372,McGinn,Aston Villa,Midfielder,90,2,24,5.1,McGinn,John,122806.jpg,4
Kamara-532,Kamara,Aston Villa,Midfielder,90,2,24,4.8,Kamara,Boubacar,226944.jpg,3
Fernandes-33314,Fernandes,Man Utd,Midfielder,90,12,24,9.9,Borges Fernandes,Bruno,141746.jpg,2
Jensen-884,Jensen,Brentford,Midfielder,90,2,24,4.8,Jensen,Mathias,207283.jpg,1
Højbjerg-43318,Højbjerg,Spurs,Midfielder,90,3,24,5.5,Højbjerg,Pierre-Emile,132015.jpg,4
Fabinho-28212,Fabinho,Liverpool,Midfielder,90,2,24,5.2,Tavares,Fabio Henrique,116643.jpg,1
Salah-28312,Salah,Liverpool,Midfielder,90,6,24,12.6,Salah,Mohamed,118748.jpg,1
Adams-50611,Adams,Leeds,Midfielder,90,1,24,4.9,Adams,Tyler,200785.jpg,2
Ward-Prowse-40717,Ward-Prowse,Southampton,Midfielder,90,10,24,6.2,Ward-Prowse,James,101178.jpg,1
Gibbs-White-49316,Gibbs-White,Nott'm Forest,Midfielder,90,5,24,5.5,Gibbs-White,Morgan,222531.jpg,2
Freuler-58216,Freuler,Nott'm Forest,Midfielder,90,2,24,4.9,Freuler,Remo,89076.jpg,1
Kovacic-1326,Kovacic,Chelsea,Midfielder,90,1,24,4.9,Kovacic,Mateo,91651.jpg,1
Enzo-7246,Enzo,Chelsea,Midfielder,90,2,24,5.0,Fernández,Enzo,448047.jpg,2
Neves-48020,Neves,Wolves,Midfielder,90,2,24,5.4,da Silva Neves,Rúben,171317.jpg,4
Sarabia-70420,Sarabia,Wolves,Midfielder,90,1,24,5.5,Sarabia,Pablo,88484.jpg,3
Bowen-46519,Bowen,West Ham,Midfielder,90,2,24,8.0,Bowen,Jarrod,178186.jpg,3
Rice-46719,Rice,West Ham,Midfielder,90,2,24,4.7,Rice,Declan,204480.jpg,4
Soucek-46819,Soucek,West Ham,Midfielder,90,2,24,5.1,Soucek,Tomas,215439.jpg,4
Groß-1045,Groß,Brighton,Midfielder,90,2,24,5.5,Groß,Pascal,60307.jpg,3
March-1075,March,Brighton,Midfielder,90,2,24,5.1,March,Solly,109345.jpg,4
Mac Allister-1165,Mac Allister,Brighton,Midfielder,90,2,24,5.4,Mac Allister,Alexis,243016.jpg,4
Caicedo-1205,Caicedo,Brighton,Midfielder,90,2,24,5.0,Caicedo Corozo,Moisés,486672.jpg,3
Mitoma-1245,Mitoma,Brighton,Midfielder,90,2,24,5.4,Mitoma,Kaoru,451340.jpg,2
Saint-Maximin-36815,Saint-Maximin,Newcastle,Midfielder,90,2,24,6.1,Saint-Maximin,Allan,170137.jpg,1
S.Longstaff-37015,S.Longstaff,Newcastle,Midfielder,90,2,24,4.3,Longstaff,Sean,180135.jpg,4
A.Doucouré-1858,A.Doucouré,Everton,Midfielder,90,2,24,5.3,Doucouré,Abdoulaye,121599.jpg,2
Iwobi-1868,Iwobi,Everton,Midfielder,90,7,24,5.4,Iwobi,Alex,153133.jpg,3
McNeil-5348,McNeil,Everton,Midfielder,90,2,24,5.1,McNeil,Dwight,433154.jpg,1
Gueye-6118,Gueye,Everton,Midfielder,90,3,24,4.9,Gueye,Idrissa,80801.jpg,2
Gündogan-30013,Gündogan,Man City,Midfielder,90,2,24,7.3,Gündogan,Ilkay,59859.jpg,1
Grealish-30513,Grealish,Man City,Midfielder,90,5,24,6.8,Grealish,Jack,114283.jpg,4
Bernardo-31113,Bernardo,Man City,Midfielder,90,10,24,6.8,Veiga de Carvalho e Silva,Bernardo,165809.jpg,2
Rodri-31513,Rodri,Man City,Midfielder,90,2,24,5.6,Hernandez,Rodrigo,220566.jpg,1
Nketiah-111,Nketiah,Arsenal,Forward,90,2,24,6.8,Nketiah,Eddie,205533.jpg,1
Solanke-663,Solanke,Bournemouth,Forward,90,5,24,5.5,Solanke,Dominic,154566.jpg,3
Weghorst-70114,Weghorst,Man Utd,Forward,90,2,24,5.9,Weghorst,Wout,120202.jpg,4
Toney-804,Toney,Brentford,Forward,90,2,24,7.7,Toney,Ivan,144485.jpg,1
Mbeumo-954,Mbeumo,Brentford,Forward,90,5,24,5.8,Mbeumo,Bryan,446008.jpg,4
Kane-42718,Kane,Spurs,Forward,90,5,24,11.8,Kane,Harry,78830.jpg,2
Bamford-22711,Bamford,Leeds,Forward,90,2,24,7.2,Bamford,Patrick,106617.jpg,3
Gnonto-61911,Gnonto,Leeds,Forward,90,1,24,5.0,Gnonto,Wilfried,492859.jpg,4
Johnson-39416,Johnson,Nott'm Forest,Forward,90,2,24,5.7,Johnson,Brennan,242898.jpg,4
João Félix-6906,João Félix,Chelsea,Forward,90,2,24,7.6,Félix Sequeira,João,428399.jpg,3
Haaland-31813,Haaland,Man City,Forward,90,2,24,12.2,Haaland,Erling,223094.jpg,2
Ramsdale-151,Ramsdale,Arsenal,Goalkeeper,90,2,24,4.9,Ramsdale,Aaron,225321.jpg,3
Guaita-1527,Guaita,Crystal Palace,Goalkeeper,90,3,24,4.4,Guaita,Vicente,40836.jpg,1
Ward-25410,Ward,Leicester,Goalkeeper,90,2,24,4.0,Ward,Danny,95463.jpg,2
Neto-5743,Neto,Bournemouth,Goalkeeper,90,10,24,4.5,Murara Neto,Norberto,69752.jpg,2
Leno-29,Leno,Fulham,Goalkeeper,90,11,24,4.5,Leno,Bernd,80201.jpg,3
Martínez-312,Martínez,Aston Villa,Goalkeeper,90,-3,24,4.9,Martínez Romero,Emiliano,98980.jpg,2
De Gea-32714,De Gea,Man Utd,Goalkeeper,90,7,24,5.0,De Gea Quintana,David,51940.jpg,2
Raya-814,Raya,Brentford,Goalkeeper,90,3,24,4.7,Raya Martin,David,154561.jpg,2
Forster-42618,Forster,Spurs,Goalkeeper,90,6,24,3.9,Forster,Fraser,40383.jpg,3
Alisson-28112,Alisson,Liverpool,Goalkeeper,90,7,24,5.4,Ramses Becker,Alisson,116535.jpg,2
Meslier-23811,Meslier,Leeds,Goalkeeper,90,3,24,4.5,Meslier,Illan,437495.jpg,2
Bazunu-42217,Bazunu,Southampton,Goalkeeper,90,9,24,4.5,Bazunu,Gavin,456350.jpg,3
Navas-72916,Navas,Nott'm Forest,Goalkeeper,90,4,24,4.5,Navas,Keylor,28411.jpg,3
Arrizabalaga-1336,Arrizabalaga,Chelsea,Goalkeeper,90,2,24,4.7,Arrizabalaga,Kepa,109745.jpg,2
Sá-47820,Sá,Wolves,Goalkeeper,90,2,24,5.0,Malheiro de Sá,José,149065.jpg,1
Fabianski-45519,Fabianski,West Ham,Goalkeeper,90,2,24,5.0,Fabianski,Lukasz,37096.jpg,2
Sánchez-1135,Sánchez,Brighton,Goalkeeper,90,2,24,4.6,Sánchez,Robert,215059.jpg,4
Pickford-1828,Pickford,Everton,Goalkeeper,90,6,24,4.4,Pickford,Jordan,111234.jpg,4
Ederson-30713,Ederson,Man City,Goalkeeper,90,2,24,5.4,Santana de Moraes,Ederson,121160.jpg,3
Kulusevski-44618,Kulusevski,Spurs,Midfielder,89,3,24,7.9,Kulusevski,Dejan,445044.jpg,4
Skipp-44118,Skipp,Spurs,Midfielder,88,2,24,4.3,Skipp,Oliver,209042.jpg,3
Foden-31413,Foden,Man City,Midfielder,88,2,24,8.0,Foden,Phil,209244.jpg,1
De Bruyne-30113,De Bruyne,Man City,Midfielder,87,2,24,12.4,De Bruyne,Kevin,61366.jpg,3
Lavia-32117,Lavia,Southampton,Midfielder,86,2,24,4.5,Lavia,Roméo,514356.jpg,1
Elyounoussi-40617,Elyounoussi,Southampton,Midfielder,86,3,24,5.2,Elyounoussi,Mohamed,96787.jpg,3
Harrison-23311,Harrison,Leeds,Midfielder,85,2,24,5.8,Harrison,Jack,221399.jpg,1
Zemura-763,Zemura,Bournemouth,Defender,84,6,24,4.3,Zemura,Jordan,447932.jpg,1
Azpilicueta-1276,Azpilicueta,Chelsea,Defender,83,2,24,4.8,Azpilicueta,César,41328.jpg,3
Chilwell-1396,Chilwell,Chelsea,Defender,83,2,24,5.8,Chilwell,Ben,172850.jpg,2
Nørgaard-794,Nørgaard,Brentford,Midfielder,83,1,24,5.3,Nørgaard,Christian,128295.jpg,1
Mitchell-1707,Mitchell,Crystal Palace,Defender,81,6,24,4.4,Mitchell,Tyrick,244723.jpg,1
Emerson-54519,Emerson,West Ham,Defender,81,1,24,4.0,Palmieri dos Santos,Emerson,109533.jpg,3
Andreas-3469,Andreas,Fulham,Midfielder,81,3,24,4.4,Hoelgebaum Pereira,Andreas,156689.jpg,1
Ogbonna-45619,Ogbonna,West Ham,Defender,80,1,24,4.4,Ogbonna,Angelo,40669.jpg,4
H.Traorè-7233,H.Traorè,Bournemouth,Midfielder,80,3,24,4.5,Traorè,Hamed,424044.jpg,4
Maupay-1108,Maupay,Everton,Forward,80,2,24,5.9,Maupay,Neal,115382.jpg,3
Olise-1717,Olise,Crystal Palace,Midfielder,79,8,24,5.4,Olise,Michael,443661.jpg,4
Sabitzer-72814,Sabitzer,Man Utd,Midfielder,79,3,24,5.0,Sabitzer,Marcel,101338.jpg,2
Mateta-1687,Mateta,Crystal Palace,Forward,79,2,24,5.1,Mateta,Jean-Philippe,231747.jpg,2
White-101,White,Arsenal,Defender,78,1,24,4.7,White,Benjamin,198869.jpg,1
Renan Lodi-60216,Renan Lodi,Nott'm Forest,Defender,78,2,24,4.3,Lodi dos Santos,Renan Augusto,233420.jpg,2
Aurier-62816,Aurier,Nott'm Forest,Defender,78,2,24,4.5,Aurier,Serge,80226.jpg,3
Xhaka-31,Xhaka,Arsenal,Midfielder,78,2,24,4.9,Xhaka,Granit,84450.jpg,1
Álex Moreno-6942,Álex Moreno,Aston Villa,Defender,77,4,24,4.4,Moreno Lopera,Alexandre,106468.jpg,1
Lenglet-51318,Lenglet,Spurs,Defender,77,6,24,4.8,Lenglet,Clément,171101.jpg,3
McKennie-72011,McKennie,Leeds,Midfielder,77,1,24,5.0,McKennie,Weston,241519.jpg,3
Watkins-402,Watkins,Aston Villa,Forward,77,8,24,7.1,Watkins,Ollie,178301.jpg,1
Adama-49120,Adama,Wolves,Midfielder,76,2,24,5.4,Traoré Diarra,Adama,159533.jpg,2
Henry-854,Henry,Brentford,Defender,75,2,24,4.5,Henry,Rico,194010.jpg,2
Hickey-5104,Hickey,Brentford,Defender,75,2,24,4.9,Hickey,Aaron,472713.jpg,3
Tetê-71510,Tetê,Leicester,Midfielder,74,2,24,5.5,Cardoso Lemos Martins,Mateus,225295.jpg,3
Iheanacho-26210,Iheanacho,Leicester,Forward,74,2,24,6.1,Iheanacho,Kelechi,173515.jpg,1
Onana-5778,Onana,Everton,Midfielder,73,3,24,4.8,Onana,Amadou,449871.jpg,2
Webster-1085,Webster,Brighton,Defender,72,6,24,4.5,Webster,Adam,110735.jpg,2
Ferguson-5965,Ferguson,Brighton,Forward,72,2,24,4.6,Ferguson,Evan,487117.jpg,4
Shelvey-34916,Shelvey,Nott'm Forest,Midfielder,71,2,24,4.8,Shelvey,Jonjo,50232.jpg,4
Downes-50919,Downes,West Ham,Midfielder,71,2,24,4.2,Downes,Flynn,220585.jpg,2
Antonio-45819,Antonio,West Ham,Forward,71,1,24,7.0,Antonio,Michail,57531.jpg,3
Joelinton-37115,Joelinton,Newcastle,Midfielder,70,2,24,5.9,Apolinário de Lira,Joelinton Cássio,180974.jpg,3
Moutinho-50320,Moutinho,Wolves,Midfielder,69,2,24,4.7,Santos Moutinho,João Filipe Iria,19624.jpg,4
Cunha-68220,Cunha,Wolves,Forward,69,2,24,5.5,Santos Carneiro Da Cunha,Matheus,430871.jpg,3
Shaw-33214,Shaw,Man Utd,Defender,68,6,24,5.4,Shaw,Luke,106760.jpg,1
Rashford-33514,Rashford,Man Utd,Midfielder,68,15,24,7.3,Rashford,Marcus,176297.jpg,3
Trossard-1111,Trossard,Arsenal,Midfielder,67,2,24,6.6,Trossard,Leandro,116216.jpg,1
Richarlison-45418,Richarlison,Spurs,Forward,67,2,24,8.4,de Andrade,Richarlison,212319.jpg,2
Buendía-422,Buendía,Aston Villa,Midfielder,66,2,24,5.7,Buendía Stati,Emiliano,195546.jpg,3
Douglas Luiz-462,Douglas Luiz,Aston Villa,Midfielder,66,1,24,4.8,Soares de Paulo,Douglas Luiz,230046.jpg,2
Dubravka-35515,Dubravka,Newcastle,Goalkeeper,66,8,24,4.1,Dubravka,Martin,67089.jpg,1
Trippier-35715,Trippier,Newcastle,Defender,63,1,24,6.1,Trippier,Kieran,77794.jpg,1
Mount-1426,Mount,Chelsea,Midfielder,63,2,24,7.3,Mount,Mason,184341.jpg,1
Madueke-7086,Madueke,Chelsea,Midfielder,63,2,24,5.5,Madueke,Noni,248857.jpg,4
Almirón-36915,Almirón,Newcastle,Midfielder,63,1,24,5.6,Almirón Rejala,Miguel,179018.jpg,3
Isak-59415,Isak,Newcastle,Forward,63,2,24,6.6,Isak,Alexander,219168.jpg,2
Sambi-187,Sambi,Crystal Palace,Midfielder,62,3,24,4.3,Sambi Lokonga,Albert,437742.jpg,2
Dasilva-834,Dasilva,Brentford,Midfielder,62,3,24,4.1,Dasilva,Josh,183656.jpg,2
Wissa-894,Wissa,Brentford,Midfielder,62,3,24,5.3,Wissa,Yoane,216646.jpg,4
Bueno-55820,Bueno,Wolves,Defender,61,2,24,3.9,Bueno López,Hugo,490721.jpg,1
Estupiñán-5865,Estupiñán,Brighton,Defender,61,8,24,4.7,Estupiñán,Pervis,204214.jpg,4
Wilson-2129,Wilson,Fulham,Midfielder,61,3,24,5.7,Wilson,Harry,153682.jpg,3
Coutinho-292,Coutinho,Aston Villa,Midfielder,61,8,24,6.6,Coutinho Correia,Philippe,84583.jpg,1
Matheus-58920,Matheus,Wolves,Midfielder,61,2,24,4.8,Nunes,Matheus Luiz,465351.jpg,3
Summerville-24011,Summerville,Leeds,Midfielder,60,3,24,4.2,Summerville,Crysencio,450070.jpg,2
Mendy-25210,Mendy,Leicester,Midfielder,58,0,24,4.3,Mendy,Nampalys,86881.jpg,4
Dewsbury-Hall-26610,Dewsbury-Hall,Leicester,Midfielder,58,1,24,4.9,Dewsbury-Hall,Kiernan,215413.jpg,3
Fred-33114,Fred,Man Utd,Midfielder,58,4,24,5.1,Rodrigues de Paula Santos,Frederico,101582.jpg,3
Henderson-27512,Henderson,Liverpool,Midfielder,58,1,24,5.3,Henderson,Jordan,56979.jpg,1
Bajcetic-56412,Bajcetic,Liverpool,Midfielder,58,1,24,4.4,Bajcetic,Stefan,535928.jpg,4
Gakpo-68012,Gakpo,Liverpool,Midfielder,58,6,24,7.7,Gakpo,Cody,243298.jpg,3
S.Armstrong-40517,S.Armstrong,Southampton,Midfielder,58,3,24,4.7,Armstrong,Stuart,91047.jpg,1
Kamaldeen-73117,Kamaldeen,Southampton,Midfielder,58,1,24,5.0,Sulemana,Kamaldeen,504783.jpg,2
Darwin-29712,Darwin,Liverpool,Forward,58,5,24,8.7,Núñez Ribeiro,Darwin,447203.jpg,2
Onuachu-73217,Onuachu,Southampton,Forward,58,1,24,5.5,Onuachu,Paul,147611.jpg,3
Ouattara-7053,Ouattara,Bournemouth,Midfielder,57,1,24,5.0,Ouattara,Dango,533463.jpg,4
Colback-38116,Colback,Nott'm Forest,Midfielder,57,1,24,4.1,Colback,Jack,58771.jpg,1
Danilo-70316,Danilo,Nott'm Forest,Midfielder,57,1,24,4.5,dos Santos de Oliveira,Danilo,513046.jpg,1
Tavernier-5353,Tavernier,Bournemouth,Midfielder,56,8,24,4.7,Tavernier,Marcus,201658.jpg,3
W.Fofana-2726,W.Fofana,Chelsea,Defender,45,1,24,4.3,Fofana,Wesley,444463.jpg,2
Kristensen-24411,Kristensen,Leeds,Defender,45,1,24,4.8,Kristensen,Rasmus,224209.jpg,4
Wöber-69111,Wöber,Leeds,Defender,45,1,24,4.5,Wöber,Maximilian,220087.jpg,3
Koulibaly-5206,Koulibaly,Chelsea,Defender,45,0,24,5.5,Koulibaly,Kalidou,86129.jpg,4
Lerma-643,Lerma,Bournemouth,Midfielder,45,1,24,4.8,Lerma Solís,Jefferson,152551.jpg,2
Rothwell-5053,Rothwell,Bournemouth,Midfielder,45,1,24,4.9,Rothwell,Joe,156685.jpg,1
Sancho-34014,Sancho,Man Utd,Midfielder,45,6,24,7.1,Sancho,Jadon,209243.jpg,1
Garnacho-56914,Garnacho,Man Utd,Midfielder,45,1,24,4.2,Garnacho,Alejandro,493105.jpg,2
Sterling-3046,Sterling,Chelsea,Midfielder,45,1,24,9.7,Sterling,Raheem,103955.jpg,4
D.D.Fofana-6846,D.D.Fofana,Chelsea,Forward,45,1,24,5.0,Fofana,David Datro,520295.jpg,3
Anthony-753,Anthony,Bournemouth,Midfielder,33,1,24,5.2,Anthony,Jaidon,444180.jpg,3
N.Williams-29516,N.Williams,Nott'm Forest,Defender,32,1,24,3.9,Williams,Neco,215136.jpg,3
A.Ayew-73416,A.Ayew,Nott'm Forest,Midfielder,32,1,24,5.0,Ayew,André,45124.jpg,2
Semenyo-7143,Semenyo,Bournemouth,Forward,32,1,24,5.0,Semenyo,Antoine,437730.jpg,1
Tielemans-25910,Tielemans,Leicester,Midfielder,31,1,24,6.1,Tielemans,Youri,166989.jpg,4
Soumaré-26910,Soumaré,Leicester,Midfielder,31,1,24,4.4,Soumaré,Boubakary,225902.jpg,1
McTominay-33814,McTominay,Man Utd,Midfielder,31,1,24,4.9,McTominay,Scott,195851.jpg,4
Milner-27412,Milner,Liverpool,Midfielder,31,1,24,4.4,Milner,James,15157.jpg,4
Elliott-29412,Elliott,Liverpool,Midfielder,31,1,24,4.9,Elliott,Harvey,444884.jpg,1
Walcott-40017,Walcott,Southampton,Midfielder,31,1,24,4.8,Walcott,Theo,20467.jpg,1
Firmino-27912,Firmino,Liverpool,Forward,31,1,24,8.0,Firmino,Roberto,92217.jpg,2
Diogo Jota-28812,Diogo Jota,Liverpool,Forward,31,1,24,8.8,Teixeira da Silva,Diogo,194634.jpg,1
A.Armstrong-40817,A.Armstrong,Southampton,Forward,31,1,24,5.4,Armstrong,Adam,155511.jpg,1
Mara-52817,Mara,Southampton,Forward,31,0,24,5.3,Mara,Sékou,476888.jpg,2
Aaronson-24611,Aaronson,Leeds,Midfielder,29,1,24,5.4,Aaronson,Brenden,427637.jpg,4
Podence-48320,Podence,Wolves,Midfielder,29,1,24,5.3,Castelo Podence,Daniel,200600.jpg,4
Aït-Nouri-48720,Aït-Nouri,Wolves,Defender,28,0,24,4.2,Aït-Nouri,Rayan,448514.jpg,4
Lamptey-1145,Lamptey,Brighton,Defender,28,1,24,4.2,Lamptey,Tariq,232792.jpg,1
Ramsey-472,Ramsey,Aston Villa,Midfielder,28,1,24,5.2,Ramsey,Jacob,232653.jpg,2
Vinícius-6189,Vinícius,Fulham,Forward,28,3,24,5.4,Alves Morais,Carlos Vinícius,245824.jpg,2
Eze-1697,Eze,Crystal Palace,Midfielder,27,9,24,5.4,Eze,Eberechi,232413.jpg,2
Damsgaard-5804,Damsgaard,Brentford,Midfielder,27,1,24,5.1,Damsgaard,Mikkel,440089.jpg,3
Schade-6884,Schade,Brentford,Midfielder,27,1,24,5.0,Schade,Kevin,513418.jpg,4
Mudryk-6996,Mudryk,Chelsea,Midfielder,26,1,24,6.9,Mudryk,Mykhailo,465920.jpg,2
Murphy-36515,Murphy,Newcastle,Midfielder,26,1,24,4.2,Murphy,Jacob,114243.jpg,4
Gordon-19515,Gordon,Newcastle,Midfielder,26,1,24,5.1,Gordon,Anthony,232826.jpg,3
Havertz-1456,Havertz,Chelsea,Forward,26,1,24,7.7,Havertz,Kai,219847.jpg,3
Wilson-35615,Wilson,Newcastle,Forward,26,1,24,7.0,Wilson,Callum,75115.jpg,1
Bailey-452,Bailey,Aston Villa,Midfielder,23,1,24,4.4,Bailey,Leon,215711.jpg,1
Dendoncker-4792,Dendoncker,Aston Villa,Midfielder,23,1,24,4.7,Dendoncker,Leander,151589.jpg,3
Anderson-55215,Anderson,Newcastle,Midfielder,23,1,24,4.4,Anderson,Elliot,215379.jpg,3
Martinelli-191,Martinelli,Arsenal,Midfielder,22,6,24,6.5,Martinelli Silva,Gabriel,444145.jpg,2
Son-42818,Son,Spurs,Midfielder,22,6,24,11.6,Heung-min,Son,85971.jpg,2
Wan-Bissaka-34114,Wan-Bissaka,Man Utd,Defender,21,1,24,4.3,Wan-Bissaka,Aaron,214590.jpg,4
Elanga-34414,Elanga,Man Utd,Midfielder,21,1,24,4.7,Elanga,Anthony,449434.jpg,1
Pope-37615,Pope,Newcastle,Goalkeeper,21,-3,24,5.5,Pope,Nick,98747.jpg,2
João Gomes-72120,João Gomes,Wolves,Midfielder,20,0,24,4.5,Gomes da Silva,João Victor,448089.jpg,3
Diego Costa-62520,Diego Costa,Wolves,Forward,20,1,24,5.4,Da Silva Costa,Diego,18507.jpg,3
Ritchie-35015,Ritchie,Newcastle,Defender,19,1,24,4.2,Ritchie,Matt,56983.jpg,2
Mangala-53616,Mangala,Nott'm Forest,Midfielder,18,1,24,4.9,Mangala,Orel,179519.jpg,3
Benrahma-46419,Benrahma,West Ham,Midfielder,18,1,24,5.5,Benrahma,Saïd,172841.jpg,4
Ings-3019,Ings,West Ham,Forward,18,1,24,6.4,Ings,Danny,84939.jpg,1
Buonanotte-6795,Buonanotte,Brighton,Midfielder,17,1,24,4.5,Buonanotte,Facundo,536916.jpg,1
Undav-1235,Undav,Brighton,Forward,17,1,24,5.1,Undav,Deniz,450434.jpg,2
Davies-1908,Davies,Everton,Midfielder,16,1,24,4.9,Davies,Tom,173807.jpg,4
Praet-54910,Praet,Leicester,Midfielder,15,1,24,4.8,Praet,Dennis,106837.jpg,4
Vardy-25510,Vardy,Leicester,Forward,15,1,24,9.1,Vardy,Jamie,101668.jpg,1
Janelt-864,Janelt,Brentford,Midfielder,14,7,24,5.5,Janelt,Vitaly,204580.jpg,1
Lewis-Potter-5154,Lewis-Potter,Brentford,Midfielder,14,1,24,5.2,Lewis-Potter,Keane,249231.jpg,4
Jiménez-47620,Jiménez,Wolves,Forward,13,1,24,6.7,Jiménez,Raúl,102057.jpg,1
Digne-332,Digne,Aston Villa,Defender,12,0,24,4.6,Digne,Lucas,101188.jpg,3
Perišić-44818,Perišić,Spurs,Defender,12,0,24,5.5,Perišić,Ivan,45034.jpg,1
Durán-7112,Durán,Aston Villa,Forward,12,1,24,5.5,Durán,Jhon,476344.jpg,3
